pplfair,pplhlp,ppltrst,rdtot,tvtot,euftf,gincdif,polintr,stfeco,stfedu,stfgov,stfhlth,stflife,trstplc,trstplt,trstun,imbgeco,aesfdrk,atcherp,happy,health,inprdsc,rlgdgr,sclmeet,ccnthum,impenva,impfreea,impfuna,impricha,impsafea,imptrada,ipadvnta,ipcrtiva,ipeqopta,iplylfra,ipmodsta,ipudrsta,P_fc,GroupCntry
3,2,5,7,6,4,1,3,2,3,3,2,4,3,0,2,4,3,0,5,3,4,5,3,5,2,2,3,5,2,2,5,5,2,2,2,2,18,1
5,3,3,7,0,4,3,4,3,3,3,2,5,1,1,4,1,2,3,6,2,2,0,5,3,2,2,2,5,2,2,5,2,2,2,2,2,20,0
0,0,0,0,3,5,2,4,0,4,0,4,6,5,0,0,0,2,10,7,2,6,0,7,2,2,2,2,5,2,5,5,3,1,1,1,2,6,2
5,5,1,0,4,1,2,1,2,5,3,2,5,3,5,5,5,2,5,6,2,0,1,2,4,3,2,5,5,1,4,4,4,1,1,2,4,29,4
3,3,0,0,2,10,1,2,0,0,0,0,1,0,0,2,5,2,0,4,3,2,5,3,5,3,2,4,4,3,2,4,3,1,1,3,2,27,1
5,5,5,1,4,4,3,4,4,4,4,5,4,5,5,5,2,2,5,3,3,1,5,2,3,3,4,4,4,3,4,6,4,2,3,4,4,14,4
4,4,6,5,7,4,4,2,3,5,4,6,4,5,5,6,3,2,5,6,1,4,6,6,3,2,2,1,4,5,2,4,4,4,5,5,5,14,2
7,7,4,1,5,5,1,3,3,4,3,5,4,1,2,4,5,2,0,7,2,4,1,6,5,2,3,3,4,3,5,4,2,2,2,3,3,8,0
8,5,6,7,7,2,2,3,5,6,4,4,6,5,2,2,4,1,5,7,2,2,5,3,4,1,4,4,4,1,1,1,1,1,1,1,1,14,2
7,6,5,6,4,6,3,3,2,5,3,3,6,6,3,5,3,2,0,6,2,3,3,4,55,3,3,3,4,3,2,4,2,2,2,2,2,16,0
6,2,5,3,6,5,1,4,3,3,1,3,3,2,0,5,0,2,0,4,2,2,0,2,5,3,2,5,6,5,4,4,3,5,3,5,3,5,0
1,0,0,5,5,5,2,3,4,1,0,2,5,1,0,1,3,3,0,7,1,2,0,6,5,2,1,2,5,3,5,4,1,2,2,3,2,5,4
3,3,3,1,4,5,2,2,3,4,4,4,3,4,4,4,3,2,10,5,2,4,0,4,4,5,4,6,3,4,4,4,4,5,5,6,4,6,2
3,2,0,0,6,5,2,3,1,3,2,2,4,3,3,0,5,2,10,5,3,2,0,7,2,4,2,5,5,3,5,5,1,2,3,3,2,29,4
2,2,2,0,3,5,1,4,0,4,0,4,4,5,6,6,0,1,0,4,1,2,5,4,2,1,1,2,2,1,2,1,2,2,2,2,2,13,4
0,5,0,3,7,10,2,3,0,0,0,4,10,10,0,2,10,1,0,10,2,0,10,7,4,2,1,2,5,5,2,2,1,1,2,1,1,14,2
5,5,5,5,6,5,2,4,0,0,0,0,0,2,0,0,5,3,9,5,1,4,0,7,5,3,3,3,3,4,3,2,1,2,3,3,2,4,3
6,3,5,7,4,6,2,4,5,6,4,4,3,0,0,0,6,2,4,4,3,4,5,6,4,1,3,3,6,4,2,5,1,3,2,1,4,19,1
4,5,3,3,4,5,1,2,4,5,4,4,6,3,2,3,6,2,1,7,2,3,2,5,2,2,1,4,4,2,3,3,3,1,1,4,2,27,1
5,5,4,4,4,3,1,1,3,5,1,1,5,6,3,5,1,3,0,5,3,3,0,4,5,2,2,4,3,2,5,2,2,4,2,5,2,5,0
1,0,5,0,4,5,1,1,0,0,0,0,1,0,0,4,5,2,9,3,4,3,8,4,4,2,2,3,5,2,2,5,2,2,2,2,2,37,4
6,2,4,0,3,5,1,2,5,4,5,6,6,4,1,4,1,1,0,6,2,2,5,6,5,1,2,2,5,1,3,6,3,1,1,1,2,6,2
4,5,4,0,5,4,1,3,3,5,3,5,5,5,6,4,3,1,5,4,2,2,8,7,5,1,1,1,5,4,1,4,1,1,1,1,1,8,0
6,5,6,2,4,3,3,2,3,4,3,2,4,2,3,4,3,3,0,6,3,4,1,3,2,2,3,5,4,1,2,6,3,2,2,3,2,26,3
4,1,5,0,6,0,2,1,0,4,1,3,5,1,1,0,1,3,1,8,2,5,7,7,5,2,3,2,3,2,2,2,2,1,2,2,2,37,3
5,5,5,1,6,0,1,4,3,4,3,5,2,10,0,6,0,3,4,5,3,2,8,5,4,1,3,5,5,1,1,6,2,1,2,1,1,14,2
2,2,2,4,6,10,2,1,0,1,0,2,2,2,1,3,10,2,1,6,3,5,0,7,4,2,1,1,3,3,6,2,1,1,1,3,2,6,2
10,10,3,3,4,6,2,1,5,3,3,6,10,10,5,5,10,2,7,10,2,3,0,6,4,2,2,3,5,2,2,5,2,2,2,2,2,5,4
3,3,3,4,4,4,2,3,1,1,1,1,1,1,1,3,4,2,2,7,1,2,3,4,5,2,1,1,1,1,1,1,1,2,1,2,1,10,4
3,3,3,3,4,4,2,3,6,5,5,6,5,2,2,2,5,2,7,5,3,1,7,2,5,3,2,3,3,3,3,3,3,3,4,3,3,14,2
0,0,0,3,6,10,1,3,0,10,0,10,0,10,0,10,0,3,0,10,3,2,10,4,3,2,2,2,5,2,2,5,2,1,2,2,2,6,2
5,2,5,0,3,2,2,2,2,4,1,5,10,6,0,0,3,3,5,6,3,4,4,7,2,2,2,2,6,2,5,5,2,1,2,2,2,6,2
5,5,5,0,3,4,2,3,6,6,2,5,6,5,2,1,3,2,6,6,3,2,1,5,3,3,2,4,3,3,3,4,3,3,3,4,3,22,1
2,6,6,0,1,5,1,4,4,3,3,2,4,0,0,0,0,1,0,10,1,0,0,6,55,8,2,4,2,1,8,1,2,1,1,1,4,26,3
3,5,5,4,0,5,2,2,0,4,1,3,4,3,3,5,5,3,0,4,3,2,7,6,5,2,2,3,1,1,3,2,1,1,2,4,2,31,1
4,4,4,2,0,6,2,2,3,3,3,4,5,2,3,5,2,2,4,7,3,6,0,7,5,2,1,1,6,2,3,3,2,5,1,3,2,6,2
4,3,2,4,3,5,1,4,2,4,2,4,3,3,3,6,2,2,4,7,2,1,2,7,5,3,4,3,4,2,5,4,2,3,3,4,3,19,1
5,5,0,0,5,3,2,4,2,3,3,2,3,3,2,4,2,2,10,4,2,1,5,4,5,1,2,2,2,1,1,1,1,2,1,1,1,21,1
5,5,5,4,2,3,2,3,3,1,2,0,4,2,0,1,5,3,3,6,3,3,5,4,3,2,2,2,5,2,2,5,2,2,2,2,2,5,0
6,4,5,0,3,5,1,2,0,3,0,4,10,1,0,3,6,2,10,10,2,3,0,4,5,4,1,3,1,2,5,3,1,1,3,2,3,6,2
7,7,6,4,0,5,1,1,4,4,0,4,10,6,0,1,10,1,4,8,3,4,0,7,5,1,1,4,5,4,5,4,1,1,1,4,1,8,0
10,0,0,0,0,10,3,4,0,10,0,10,10,10,0,0,10,1,10,5,3,4,10,7,3,2,2,2,5,2,2,5,2,1,2,2,2,6,2
2,1,2,0,6,4,1,3,3,2,2,3,2,3,2,4,0,3,5,8,1,1,0,6,55,3,2,2,3,4,3,3,3,2,3,3,3,24,1
6,0,4,1,6,4,1,2,3,3,2,3,6,3,0,4,6,2,5,5,3,0,4,2,4,2,2,2,5,2,2,5,2,2,2,2,2,1,0
5,5,5,0,1,0,1,3,0,0,0,0,0,5,2,5,5,1,0,2,1,4,5,7,5,4,1,4,5,2,4,4,1,2,4,2,2,8,0
0,5,0,4,5,3,1,4,2,5,5,5,6,0,0,0,5,3,5,10,3,1,5,4,5,2,3,4,5,2,2,6,4,2,3,2,3,11,1
5,6,5,4,4,6,2,3,4,5,3,4,6,3,3,4,3,1,7,8,2,3,7,4,4,2,2,4,3,2,3,4,2,2,2,2,2,5,0
3,3,4,0,4,5,1,3,1,4,1,5,1,5,0,6,5,1,0,8,1,2,0,4,4,2,2,1,3,2,2,2,2,2,1,1,1,30,1
4,3,3,6,6,2,2,3,1,6,5,5,6,4,0,0,3,2,0,6,2,4,5,3,5,2,2,3,2,2,2,3,2,2,2,2,2,28,1
5,2,4,6,2,5,1,4,2,5,4,4,5,5,2,5,2,1,10,7,2,2,5,7,55,2,2,3,6,3,3,2,1,2,2,2,2,6,2
8,9,6,0,5,10,1,2,6,2,2,2,10,6,2,2,1,1,0,10,3,2,5,5,5,1,1,2,1,1,1,2,6,1,8,2,1,29,4
3,2,0,0,5,5,2,2,1,6,1,1,2,5,0,0,4,4,10,8,4,3,10,7,5,3,2,3,4,2,3,5,3,3,4,3,3,19,1
5,4,6,2,1,3,2,2,3,5,0,4,6,5,2,4,3,1,10,7,2,1,0,7,55,2,2,2,5,2,2,2,2,2,2,2,2,6,2
0,2,2,0,3,5,5,4,0,6,0,6,5,3,0,3,0,1,10,5,2,3,0,3,5,6,1,1,1,2,6,1,1,4,2,5,5,4,3
7,2,3,0,4,4,1,2,2,2,0,0,4,1,3,6,1,2,2,8,3,2,5,6,4,1,1,3,3,1,1,6,5,3,1,2,3,24,1
1,0,0,0,1,3,2,4,0,4,0,0,0,5,2,6,4,1,3,8,2,2,5,5,5,4,4,4,5,2,4,5,2,3,4,3,3,37,3
1,1,6,7,3,10,4,3,3,2,4,0,3,1,0,0,5,1,9,5,4,3,1,6,55,1,2,2,2,3,3,2,2,2,3,2,2,18,1
0,0,0,0,6,10,4,1,0,2,0,5,0,0,0,10,0,4,0,0,3,0,0,7,5,2,2,2,5,2,2,5,2,5,2,2,2,26,3
0,0,0,4,4,0,3,4,10,10,10,10,10,10,0,0,10,2,0,10,2,4,10,6,4,2,2,3,5,2,2,5,2,2,2,2,2,37,4
4,5,3,1,5,5,1,3,1,1,1,1,1,6,2,3,3,3,10,3,2,6,5,4,55,2,2,2,5,2,2,5,2,1,2,2,2,14,2
5,5,4,0,2,5,3,3,5,4,4,6,6,5,4,5,6,1,1,6,2,4,5,6,55,3,2,2,4,2,4,2,2,3,2,4,3,21,1
5,5,0,7,7,6,2,3,3,5,3,6,3,4,4,5,5,2,5,4,2,4,4,5,3,1,1,1,3,1,1,2,1,1,1,1,1,21,1
3,7,5,0,5,3,1,2,6,6,5,6,6,5,3,6,5,3,3,8,2,3,7,6,4,2,1,2,3,3,2,3,3,2,2,3,2,14,2
6,6,6,2,4,5,2,2,2,2,5,3,5,4,2,1,6,2,0,7,2,1,1,4,4,2,2,5,5,4,5,6,2,1,2,1,3,1,0
2,2,1,0,5,2,2,4,2,2,2,3,2,2,2,2,3,1,6,3,5,4,0,3,5,4,4,5,5,5,4,4,4,5,5,5,4,30,1
5,2,5,4,3,2,1,4,5,6,3,6,4,5,1,2,5,2,0,5,2,3,5,3,5,3,2,3,3,3,3,5,2,3,3,3,3,4,3
0,0,4,0,2,10,2,4,0,3,0,6,2,0,0,0,5,3,0,5,1,3,10,3,3,2,2,3,3,2,2,5,2,2,2,2,3,13,3
5,0,5,0,2,5,3,3,5,5,5,5,5,5,0,0,5,3,8,1,3,1,6,7,5,8,8,8,8,8,8,8,8,8,8,8,8,4,3
4,4,4,2,4,3,5,1,6,3,4,3,6,4,4,4,3,4,5,6,3,2,0,5,3,1,1,2,5,1,1,5,1,1,1,1,1,8,4
2,3,1,5,3,10,1,4,1,6,2,3,5,5,1,2,1,2,1,6,3,1,9,7,3,2,3,3,3,3,2,5,3,2,2,3,3,24,1
3,6,0,0,5,10,4,3,3,3,3,1,3,5,4,6,1,2,10,3,3,1,1,1,3,2,2,3,5,2,2,5,2,2,2,2,2,18,1
1,1,1,0,1,5,2,4,1,1,1,1,0,0,0,0,1,4,0,1,5,2,9,1,5,5,5,5,5,5,5,5,5,5,5,5,5,33,1
3,0,3,0,3,5,1,3,5,6,5,6,5,5,1,5,10,1,10,7,1,2,5,7,4,2,2,2,5,2,2,5,2,1,2,2,2,6,2
3,4,3,0,2,4,4,3,5,3,2,5,5,4,0,2,2,3,2,6,2,4,5,3,5,8,8,6,8,8,8,8,8,7,8,8,8,21,1
3,3,4,3,2,2,2,1,3,3,3,3,2,3,3,5,3,2,6,2,1,4,2,2,1,2,3,4,3,3,2,3,1,3,3,3,2,5,0
5,0,1,0,3,3,2,3,5,4,5,4,4,4,4,5,5,2,10,5,2,3,0,4,4,3,3,2,6,2,2,2,1,2,2,3,1,4,4
5,2,3,0,2,2,2,4,1,6,2,4,4,6,1,3,2,3,5,4,1,2,0,7,4,1,2,3,2,2,4,4,3,2,1,3,2,4,3
5,5,5,0,6,5,2,3,1,4,1,5,6,1,0,1,6,2,3,4,3,2,2,5,4,2,2,2,4,4,3,3,2,2,1,2,3,14,2
4,2,4,0,3,2,1,4,1,2,0,3,1,6,0,0,0,3,7,4,5,1,0,2,5,2,2,5,2,3,6,6,3,1,2,2,2,2,0
5,5,5,0,5,5,1,3,3,4,4,3,6,6,2,5,5,1,10,6,3,2,7,2,5,2,4,5,4,1,1,5,2,1,1,1,3,6,2
5,4,4,4,1,3,4,1,10,3,4,4,6,4,2,5,5,3,9,7,2,5,6,6,5,1,1,3,3,2,3,1,1,2,1,5,5,20,4
0,3,0,0,2,10,2,3,0,5,0,0,5,0,1,5,0,2,0,5,4,3,5,5,4,2,2,3,5,2,3,3,3,5,2,2,2,21,1
5,6,6,3,5,5,2,4,4,4,4,4,6,1,1,1,1,3,10,5,2,2,6,2,4,2,2,4,4,2,2,4,4,2,2,3,3,10,4
10,5,10,3,0,10,5,2,10,3,10,0,10,10,5,10,0,1,10,10,1,1,0,7,4,1,1,2,1,1,1,1,1,1,1,2,1,16,0
1,2,1,3,2,3,2,4,3,6,3,5,5,2,0,0,2,2,10,5,2,4,1,4,5,3,4,5,3,4,4,6,3,2,2,2,5,4,3
0,0,10,0,4,10,1,1,10,10,5,10,10,0,0,0,0,1,0,10,1,5,0,4,3,2,2,3,5,2,2,5,2,2,2,2,2,37,4
3,5,3,7,3,1,3,3,0,5,0,4,6,2,0,2,0,3,8,8,3,1,7,6,5,3,4,4,6,4,2,6,1,4,4,3,4,6,2
0,0,0,0,4,2,2,4,0,0,0,0,0,0,0,2,2,4,8,5,4,3,9,6,3,1,2,3,2,2,2,5,2,2,1,2,1,6,2
4,4,5,3,7,10,1,2,0,4,0,4,2,6,0,5,10,3,8,0,3,0,8,1,4,1,2,3,4,2,3,3,1,1,2,2,2,14,2
5,5,5,0,4,5,3,2,3,5,5,4,3,6,5,5,6,2,0,5,3,2,5,5,55,4,2,3,4,4,4,4,5,2,4,4,4,26,4
4,5,4,1,2,5,2,4,3,4,1,4,10,0,0,0,5,3,1,0,2,4,5,6,4,2,2,3,4,2,1,4,2,2,2,3,2,6,2
8,6,5,1,5,5,3,3,1,6,3,3,3,10,1,4,2,2,0,4,2,0,1,7,2,3,2,3,1,3,4,3,2,2,2,5,3,4,3
8,5,5,0,6,3,1,3,0,4,0,4,10,6,2,5,4,3,0,8,3,2,2,5,5,2,4,4,5,4,4,5,3,1,4,2,4,8,0
7,8,4,2,3,10,2,2,5,5,5,6,5,6,2,2,3,2,6,7,3,4,4,7,5,3,3,4,5,3,3,3,3,3,3,3,3,33,1
5,7,3,0,3,1,3,2,3,4,5,5,4,5,5,3,2,1,0,5,2,3,3,4,5,2,2,4,2,2,3,4,2,5,2,4,3,29,3
5,5,5,6,4,1,1,1,10,5,5,6,2,2,3,3,0,2,1,3,5,2,0,4,5,1,1,1,5,2,6,1,1,1,1,2,5,4,4
3,2,5,7,6,4,1,3,2,3,3,2,4,3,0,2,4,3,0,5,3,4,5,3,5,2,2,3,5,2,2,5,5,2,2,2,2,18,4
0,0,1,6,5,0,1,2,0,0,6,0,6,2,3,0,3,3,2,5,3,2,3,2,3,1,1,6,3,1,2,6,2,1,2,1,4,29,3
4,4,4,4,2,3,2,4,5,3,2,3,10,6,0,2,4,4,1,10,3,2,0,6,4,2,1,3,5,3,6,3,2,1,1,1,1,21,1
6,3,5,0,3,2,1,2,2,4,2,4,6,5,0,5,5,2,4,6,3,4,5,7,5,3,1,1,5,2,3,2,2,2,1,3,2,8,0
6,5,10,0,4,10,2,4,5,3,3,4,5,4,3,0,10,2,0,8,2,3,10,3,5,5,2,6,6,5,1,5,2,2,1,1,1,37,3
7,4,5,4,4,5,1,3,0,0,2,3,5,4,0,5,5,2,8,7,2,3,5,4,55,1,2,2,3,1,3,2,2,1,1,3,2,6,2
10,5,10,0,6,3,2,2,4,0,6,0,3,0,2,0,5,3,10,6,3,2,5,2,1,1,3,3,3,1,3,6,4,1,1,4,2,26,4
4,5,2,0,4,5,1,2,0,0,0,0,5,5,0,0,5,3,0,5,3,4,5,6,5,7,7,7,7,7,7,7,7,7,7,7,7,14,2
3,5,3,0,1,4,2,2,5,3,4,2,4,2,3,5,4,2,9,4,2,3,2,3,4,1,2,2,5,2,5,2,2,2,2,3,2,10,1
10,10,10,4,4,10,1,2,10,10,10,10,10,10,10,10,4,1,10,10,3,3,8,7,5,2,1,4,6,2,2,3,4,2,1,3,1,37,4
3,4,4,0,4,5,1,3,3,3,4,4,6,4,2,3,4,3,3,4,2,1,5,2,4,2,3,2,5,2,1,6,3,3,2,1,3,10,4
3,1,2,3,5,6,2,2,5,6,4,6,6,6,4,5,5,3,7,6,3,1,7,6,5,1,3,4,4,1,2,5,2,2,2,2,2,14,2
2,2,2,0,5,1,2,3,0,1,0,5,5,10,0,0,5,2,6,8,2,4,2,5,5,2,2,3,5,1,1,5,2,2,1,4,3,10,1
4,4,4,2,2,5,1,2,3,2,4,2,6,6,4,5,6,1,1,8,1,4,0,4,5,4,3,4,5,5,5,4,1,1,4,5,1,20,0
4,4,3,0,5,0,2,3,0,0,0,1,5,2,0,1,3,3,0,5,3,1,5,3,5,4,1,4,6,1,3,5,3,2,2,2,5,10,1
10,10,10,0,4,5,1,2,1,5,5,5,3,0,0,1,5,3,1,7,2,2,2,2,55,2,1,6,2,2,4,6,2,2,2,5,2,26,3
5,5,5,0,7,0,1,1,6,6,6,5,10,10,10,3,0,2,10,10,1,3,3,5,3,1,1,1,2,2,1,1,1,1,1,1,1,11,1
8,8,4,0,7,3,3,4,3,5,3,3,3,4,6,4,2,3,5,5,3,3,4,3,2,2,2,3,2,5,2,2,3,3,2,3,2,33,1
6,4,3,1,3,10,1,2,0,4,0,0,2,3,1,4,2,3,10,5,2,3,10,3,55,2,5,4,5,1,1,6,2,3,2,1,2,24,1
8,8,5,5,2,5,1,2,6,5,6,5,10,6,3,6,5,2,0,9,2,4,8,7,5,3,3,4,6,4,3,4,3,3,2,5,1,5,0
3,2,3,7,4,5,2,4,3,4,4,3,6,4,4,3,4,2,3,7,1,2,6,1,4,2,2,3,2,2,2,2,3,1,3,2,3,10,4
5,5,5,4,6,4,1,3,2,4,3,2,3,6,3,5,1,2,7,2,4,1,6,5,2,3,2,2,6,2,2,2,5,3,3,2,1,33,1
4,3,4,5,5,5,1,2,1,5,5,5,4,6,4,0,3,3,0,4,2,2,7,1,2,3,1,1,3,5,5,2,1,1,2,2,2,2,4
6,7,2,2,2,5,2,3,6,0,2,5,10,6,0,5,6,3,1,10,1,4,5,6,5,2,2,2,5,1,3,3,2,1,1,2,2,5,0
5,0,2,0,5,5,1,2,10,5,5,5,10,10,5,5,5,4,2,10,3,2,0,3,5,2,2,5,5,1,4,5,4,1,2,1,5,4,3
5,3,0,6,3,5,3,2,0,3,0,0,0,10,0,5,4,1,5,10,3,1,5,4,5,1,5,6,6,4,1,6,3,1,1,1,3,19,1
6,4,5,0,4,5,3,4,5,5,5,5,4,5,6,6,4,2,5,5,3,3,6,3,55,3,4,4,5,4,4,2,4,4,3,3,3,4,3
7,5,5,3,3,5,2,4,3,4,3,4,5,4,3,4,4,2,0,5,3,2,5,7,5,2,1,4,4,2,2,4,2,2,3,4,4,30,1
6,5,4,0,7,4,1,3,0,2,2,0,5,4,2,2,1,3,3,5,3,6,5,3,3,2,2,2,4,2,4,4,4,1,2,2,2,33,1
5,5,5,1,6,3,3,3,1,5,0,2,1,1,0,5,5,2,4,6,2,2,9,6,3,1,1,3,3,1,1,3,4,2,1,3,3,18,1
0,0,0,0,4,10,2,2,0,5,0,0,0,0,0,10,0,2,10,4,3,4,3,3,5,2,2,2,2,5,2,5,2,3,2,4,2,26,3
5,4,6,1,5,4,2,3,6,6,4,5,6,4,4,5,3,1,9,7,2,2,6,7,55,4,3,1,3,6,5,1,2,4,3,2,3,16,4
2,2,2,0,4,3,2,3,5,5,5,5,5,5,5,5,3,1,2,5,3,2,0,1,3,4,2,4,4,4,4,4,4,4,4,5,4,30,4
8,3,0,0,6,1,1,1,0,2,0,0,1,10,1,1,2,4,0,3,5,3,4,5,5,5,3,6,6,1,1,6,6,1,1,1,4,4,3
4,3,6,4,1,5,2,3,0,1,1,1,2,0,2,5,2,3,10,3,2,2,5,7,5,1,3,3,3,1,1,2,1,3,3,8,2,26,3
0,5,10,4,2,0,1,2,0,5,5,5,5,2,1,0,5,1,0,5,4,2,10,6,55,1,4,6,5,1,1,5,2,2,1,1,1,37,3
5,4,6,0,5,6,2,3,3,4,5,5,4,6,3,5,5,4,9,4,2,3,0,7,1,3,2,2,5,4,5,4,4,2,2,2,4,8,0
0,0,0,0,7,0,3,2,0,0,0,2,10,0,0,0,0,4,0,3,4,4,0,2,55,2,2,2,5,2,2,5,2,2,2,2,2,5,0
3,0,3,0,4,1,1,2,0,0,0,0,5,3,1,5,0,2,2,6,3,2,5,2,4,1,2,2,5,1,2,5,2,1,1,2,2,11,4
6,5,2,7,6,10,4,1,10,10,10,10,5,10,6,4,10,2,10,10,3,4,9,6,4,2,1,2,5,3,3,5,3,1,2,3,3,8,0
2,3,3,0,0,2,2,4,3,6,3,6,6,4,0,0,2,3,4,7,2,1,4,1,5,3,3,5,4,2,3,3,5,3,3,3,3,14,2
2,4,5,2,4,5,1,2,3,3,4,4,4,5,3,4,4,4,0,6,3,2,7,2,4,2,3,5,2,1,2,5,3,2,1,3,2,1,0
3,3,1,1,6,3,3,3,3,4,1,2,6,4,1,3,5,2,0,6,2,4,0,6,5,2,1,3,2,3,3,4,1,2,2,3,3,4,3
5,5,5,3,6,4,2,2,5,5,5,4,4,3,4,3,3,3,4,4,2,4,6,4,55,2,3,4,2,3,3,3,2,3,3,3,3,14,2
4,4,5,3,6,10,2,3,2,1,0,1,4,1,0,2,10,2,5,7,4,4,1,6,4,2,2,2,5,2,2,5,2,1,2,2,2,6,2
0,0,3,4,4,2,3,3,0,0,0,2,0,4,0,0,3,3,4,4,3,1,4,2,3,2,2,2,5,2,2,5,2,2,2,2,2,5,0
7,5,5,6,5,0,3,2,5,5,1,3,10,1,0,2,0,2,6,10,2,6,0,7,3,2,1,1,5,2,2,2,1,3,1,6,3,16,0
6,5,6,1,5,5,2,3,0,3,0,3,10,5,0,5,0,2,4,7,2,5,7,6,5,4,2,4,5,2,5,4,4,3,2,2,2,8,0
5,5,6,0,4,3,5,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,10,1,55,2,2,3,3,2,2,5,2,2,2,2,3,13,3
1,1,0,4,6,5,2,4,5,6,3,4,4,5,0,0,4,2,0,4,2,1,5,6,5,1,2,2,4,1,3,2,3,2,2,4,2,5,0
3,2,4,0,5,3,1,3,2,2,2,4,4,10,3,4,2,2,2,5,3,1,2,1,2,1,3,6,5,5,1,6,1,3,1,1,1,5,0
3,2,3,0,7,10,3,4,5,0,0,0,10,5,0,0,10,1,5,8,2,4,0,7,4,4,1,5,5,5,5,5,1,2,2,2,2,20,0
5,6,2,0,5,5,1,4,2,5,1,0,10,10,0,0,0,3,9,10,3,3,5,6,4,2,3,3,6,3,2,6,3,2,2,2,2,6,2
4,4,4,0,4,5,1,3,2,1,1,2,0,0,0,0,1,1,2,3,2,2,2,3,1,2,2,3,3,2,2,5,2,2,2,2,3,13,3
5,3,5,3,2,2,1,3,4,2,1,1,2,4,1,2,2,2,2,8,3,2,2,5,4,4,1,2,6,4,6,6,3,1,4,1,8,8,0
5,3,4,2,2,5,3,3,3,5,3,4,4,5,3,6,5,3,10,5,4,1,1,7,5,3,3,3,5,2,6,5,5,2,1,4,1,6,2
10,10,0,0,3,5,1,2,5,10,5,10,10,10,10,10,10,3,10,10,2,6,5,5,3,2,2,2,5,2,2,5,2,2,2,2,2,5,0
5,3,4,0,4,5,3,4,5,5,5,5,5,5,5,5,5,2,5,7,2,2,7,7,4,2,2,3,5,2,2,5,2,2,2,2,2,6,4
7,6,2,1,2,6,2,3,2,6,3,6,5,2,0,3,6,4,0,7,3,3,6,4,5,3,2,3,5,3,2,4,4,2,3,2,3,8,0
2,4,3,0,2,3,4,3,4,3,4,4,3,3,4,4,3,2,4,4,2,5,2,5,2,4,4,4,4,4,4,4,3,4,4,4,2,14,2
5,7,5,4,2,1,2,4,4,6,4,10,10,0,0,0,4,1,0,9,1,1,10,6,5,2,2,3,3,3,2,2,2,3,2,3,2,13,3
5,2,0,2,5,5,1,1,3,5,6,4,10,10,4,2,3,1,0,10,1,4,10,7,55,2,2,2,5,2,2,5,2,1,2,2,2,14,2
5,4,5,2,6,5,3,4,3,3,5,6,5,5,0,5,5,2,5,5,3,2,5,5,4,2,2,2,5,2,2,5,2,1,2,2,2,6,2
4,3,4,0,4,5,3,4,0,3,0,3,5,0,0,0,5,2,0,5,3,1,0,7,3,2,4,3,5,4,6,4,1,1,2,2,3,6,2
4,0,4,2,0,0,1,4,3,0,0,2,6,0,0,2,0,2,5,8,2,2,1,6,4,2,2,2,5,2,2,5,2,1,2,2,2,6,2
2,3,2,0,1,3,2,3,2,2,2,2,5,6,4,2,3,2,3,6,2,2,4,3,4,3,3,3,5,1,2,3,4,2,3,3,3,10,1
5,4,1,0,4,2,1,3,5,4,5,3,5,4,0,5,1,3,5,6,2,4,1,6,4,3,2,3,4,1,3,5,3,2,2,4,3,4,4
3,6,2,4,2,4,2,3,1,3,1,2,5,5,1,5,3,3,5,3,3,2,4,4,3,1,1,4,5,1,3,6,5,3,1,1,2,19,1
0,0,0,0,6,0,1,4,0,0,0,0,10,10,0,0,0,2,0,0,3,2,0,7,1,2,2,2,5,2,2,5,2,1,2,2,2,6,2
4,1,4,0,4,5,1,3,2,3,1,1,5,5,2,5,4,2,10,5,2,0,5,6,5,2,3,6,5,5,2,6,5,5,2,2,2,30,4
5,7,5,0,7,3,2,2,5,4,5,5,6,6,1,3,5,1,3,8,2,4,7,4,3,2,4,5,6,3,3,5,3,4,2,4,4,18,1
5,2,0,7,2,5,2,2,0,0,1,2,1,10,0,0,5,4,0,8,3,1,5,6,3,2,2,2,5,2,2,5,2,1,2,2,2,6,2
0,0,0,1,3,5,1,2,0,0,0,5,1,0,1,3,3,2,10,6,1,1,0,6,55,1,1,1,3,1,1,1,1,1,1,1,1,13,3
9,10,6,0,4,5,1,3,6,5,6,0,10,6,0,5,4,2,7,10,1,4,5,7,55,2,2,2,5,1,3,6,1,1,1,2,2,14,4
8,1,2,0,3,4,1,3,2,3,5,4,3,5,0,3,1,3,2,3,3,2,2,5,55,2,3,4,4,2,4,4,4,1,2,3,3,14,2
5,6,5,0,7,5,2,2,3,5,4,4,6,5,3,5,5,2,3,5,2,2,6,4,3,2,2,3,5,2,2,5,2,2,2,2,2,18,1
6,7,6,0,6,6,2,3,2,3,1,4,6,2,1,6,5,2,0,7,2,3,8,6,5,2,4,3,4,2,2,5,2,2,4,2,3,6,2
3,4,3,0,6,6,2,3,4,4,3,2,6,5,3,4,2,2,7,6,2,3,1,3,3,2,2,4,5,2,2,4,2,2,3,3,4,11,1
6,6,5,3,4,5,1,1,5,3,0,3,2,5,2,5,6,2,6,6,4,2,0,2,3,2,3,3,5,2,2,6,5,2,2,2,2,6,2
5,3,5,0,5,5,1,4,0,4,0,0,4,3,0,4,5,3,9,4,3,5,4,2,5,1,4,4,3,1,1,6,1,2,4,1,4,6,4
